,Origin_airport,Destination_airport,Origin_city,Destination_city,Distance,Org_airport_lat,Org_airport_long,Dest_airport_lat,Dest_airport_long
1315564,RFD,SFB,"Rockford, IL","Orlando, FL",1025,42.1954002380371,-89.0971984863281,28.7775993347168,-81.2375030517578
1316239,TCL,SFB,"Tuscaloosa, AL","Orlando, FL",486,33.220600128174,-87.611396789551,28.7775993347168,-81.2375030517578
1316256,SHV,SFB,"Shreveport, LA","Orlando, FL",791,32.4466018676758,-93.8255996704102,28.7775993347168,-81.2375030517578
1316390,SBN,SFB,"South Bend, IN","Orlando, FL",936,41.7086982727051,-86.3172988891602,28.7775993347168,-81.2375030517578
1316872,TPA,SFB,"Tampa, FL","Orlando, FL",96,27.9755001068115,-82.533203125,28.7775993347168,-81.2375030517578
1317662,ORH,SFB,"Worcester, MA","Orlando, FL",1068,42.2672996520996,-71.8757019042969,28.7775993347168,-81.2375030517578
1318277,SFB,MCO,"Orlando, FL","Orlando, FL",24,28.7775993347168,-81.2375030517578,28.4293994903564,-81.3089981079102
1318313,LAN,MCO,"Lansing, MI","Orlando, FL",1006,42.7787017822266,-84.58740234375,28.4293994903564,-81.3089981079102
1318349,OAK,MCO,"Oakland, CA","Orlando, FL",2437,37.7212982177734,-122.221000671387,28.4293994903564,-81.3089981079102
1318448,BWI,SFB,"Baltimore, MD","Orlando, FL",763,39.17539978,-76.66829681,28.7775993347168,-81.2375030517578
1318578,ABE,SFB,"Allentown, PA","Orlando, FL",882,40.652099609375,-75.440803527832,28.7775993347168,-81.2375030517578
1318730,SYR,SFB,"Syracuse, NY","Orlando, FL",1029,43.111198425293,-76.1063003540039,28.7775993347168,-81.2375030517578
1318962,MDW,SFB,"Chicago, IL","Orlando, FL",969,41.7859992980957,-87.7524032592773,28.7775993347168,-81.2375030517578
1319697,JAX,SFB,"Jacksonville, FL","Orlando, FL",121,30.4941005706787,-81.6878967285156,28.7775993347168,-81.2375030517578
1319706,ACY,SFB,"Atlantic City, NJ","Orlando, FL",829,39.4575996398926,-74.5772018432617,28.7775993347168,-81.2375030517578
1319713,CRP,MCO,"Corpus Christi, TX","Orlando, FL",988,27.7703990936279,-97.5011978149414,28.4293994903564,-81.3089981079102
1319725,MYR,SFB,"Myrtle Beach, SC","Orlando, FL",364,33.6796989441,-78.9282989502,28.7775993347168,-81.2375030517578
1319760,LCH,MCO,"Lake Charles, LA","Orlando, FL",728,30.1261005401611,-93.2232971191406,28.4293994903564,-81.3089981079102
1319889,FLL,SFB,"Fort Lauderdale, FL","Orlando, FL",198,26.0725994110107,-80.152702331543,28.7775993347168,-81.2375030517578
1320051,BNA,SFB,"Nashville, TN","Orlando, FL",598,36.1245002746582,-86.6781997680664,28.7775993347168,-81.2375030517578
1320142,SAN,MCO,"San Diego, CA","Orlando, FL",2148,32.7336006165,-117.190002441,28.4293994903564,-81.3089981079102
1320318,AEX,MCO,"Alexandria, LA","Orlando, FL",702,31.3274002075195,-92.5497970581055,28.4293994903564,-81.3089981079102
1320319,CVG,SFB,"Cincinnati, OH","Orlando, FL",735,39.0488014221,-84.6678009033,28.7775993347168,-81.2375030517578
1320321,FWA,MCO,"Fort Wayne, IN","Orlando, FL",892,40.97850037,-85.19509888,28.4293994903564,-81.3089981079102
1320494,GSO,SFB,"Greensboro, NC","Orlando, FL",510,36.0978012084961,-79.9373016357422,28.7775993347168,-81.2375030517578
1320839,ILN,MCO,"Wilmington, OH","Orlando, FL",777,39.427898407,-83.792098999,28.4293994903564,-81.3089981079102
1320851,IAD,SFB,"Washington, DC","Orlando, FL",733,38.94449997,-77.45580292,28.7775993347168,-81.2375030517578
1320924,BRO,ORL,"Brownsville, TX","Orlando, FL",1006,25.9067993164062,-97.4259033203125,28.545499801636,-81.332901000977
1320955,SHV,MCO,"Shreveport, LA","Orlando, FL",795,32.4466018676758,-93.8255996704102,28.4293994903564,-81.3089981079102
1321183,EWR,SFB,"Newark, NJ","Orlando, FL",914,40.6925010681152,-74.168701171875,28.7775993347168,-81.2375030517578
1321223,TOL,SFB,"Toledo, OH","Orlando, FL",895,41.58679962,-83.80780029,28.7775993347168,-81.2375030517578
1321225,SSC,MCO,"Sumter, SC","Orlando, FL",385,33.97269821,-80.47059631,28.4293994903564,-81.3089981079102
1321294,AUS,MCO,"Austin, TX","Orlando, FL",993,30.1944999694824,-97.6698989868164,28.4293994903564,-81.3089981079102
1321303,AUS,MCO,"Austin, TX","Orlando, FL",994,30.1944999694824,-97.6698989868164,28.4293994903564,-81.3089981079102
1321328,MCF,MCO,"Tampa, FL","Orlando, FL",83,27.84930038,-82.52120209,28.4293994903564,-81.3089981079102
1321353,ACT,MCO,"Waco, TX","Orlando, FL",977,31.6112995147705,-97.2304992675781,28.4293994903564,-81.3089981079102
1321620,DLH,MCO,"Duluth, MN","Orlando, FL",1399,46.8420982361,-92.1936035156,28.4293994903564,-81.3089981079102
1321627,AFW,MCO,"Dallas, TX","Orlando, FL",1001,32.9875984192,-97.3188018799,28.4293994903564,-81.3089981079102
1321778,EFD,MCO,"Houston, TX","Orlando, FL",841,29.6072998047,-95.1587982178,28.4293994903564,-81.3089981079102
1321992,DTW,SFB,"Detroit, MI","Orlando, FL",934,42.2123985290527,-83.353401184082,28.7775993347168,-81.2375030517578
1322163,BUF,SFB,"Buffalo, NY","Orlando, FL",987,42.94049835,-78.73220062,28.7775993347168,-81.2375030517578
1322267,AGS,SFB,"Augusta, GA","Orlando, FL",319,33.3698997497559,-81.9645004272461,28.7775993347168,-81.2375030517578
1322417,LBB,MCO,"Lubbock, TX","Orlando, FL",1266,33.6636009216309,-101.822998046875,28.4293994903564,-81.3089981079102
1322436,ROA,MCO,"Roanoke, VA","Orlando, FL",618,37.3255004883,-79.975402832,28.4293994903564,-81.3089981079102
1322463,CAE,SFB,"Columbia, SC","Orlando, FL",356,33.9388008117676,-81.119499206543,28.7775993347168,-81.2375030517578
1322478,BFI,MCO,"Seattle, WA","Orlando, FL",2554,47.5299987792969,-122.302001953125,28.4293994903564,-81.3089981079102
1322564,PHX,SFB,"Phoenix, AZ","Orlando, FL",1845,33.4342994689941,-112.012001037598,28.7775993347168,-81.2375030517578
1322593,LCK,MCO,"Columbus, OH","Orlando, FL",790,39.813801,-82.927803,28.4293994903564,-81.3089981079102
1322731,JFK,SFB,"New York, NY","Orlando, FL",921,40.63980103,-73.77890015,28.7775993347168,-81.2375030517578
1322787,VLD,MCO,"Valdosta, GA","Orlando, FL",200,30.7824993133545,-83.2767028808594,28.4293994903564,-81.3089981079102
1322863,CLT,SFB,"Charlotte, NC","Orlando, FL",444,35.2140007019043,-80.9430999755859,28.7775993347168,-81.2375030517578
1322931,CMI,MCO,"Champaign, IL","Orlando, FL",893,40.03919983,-88.27809906,28.4293994903564,-81.3089981079102
1323108,LAF,MCO,"Lafayette, IN","Orlando, FL",885,40.4123001098633,-86.936897277832,28.4293994903564,-81.3089981079102
1323110,AZO,SFB,"Kalamazoo, MI","Orlando, FL",959,42.2349014282227,-85.5521011352539,28.7775993347168,-81.2375030517578
1323184,RFD,MCO,"Rockford, IL","Orlando, FL",1044,42.1954002380371,-89.0971984863281,28.4293994903564,-81.3089981079102
1323432,CMI,SFB,"Champaign, IL","Orlando, FL",874,40.03919983,-88.27809906,28.7775993347168,-81.2375030517578
1323526,IND,SFB,"Indianapolis, IN","Orlando, FL",808,39.7173,-86.294403,28.7775993347168,-81.2375030517578
1323620,CID,SFB,"Cedar Rapids, IA","Orlando, FL",1078,41.8847007751465,-91.7108001708984,28.7775993347168,-81.2375030517578
1323634,XNA,MCO,"Fayetteville, AR","Orlando, FL",931,36.281898,-94.306801,28.4293994903564,-81.3089981079102
1323648,PKB,SFB,"Parkersburg, WV","Orlando, FL",729,39.345100402832,-81.4392013549805,28.7775993347168,-81.2375030517578
1323681,SGF,SFB,"Springfield, MO","Orlando, FL",914,37.24570084,-93.38860321,28.7775993347168,-81.2375030517578
1323750,PAM,MCO,"Panama City, FL","Orlando, FL",280,30.0695991516,-85.5754013062,28.4293994903564,-81.3089981079102
1323818,FSD,MCO,"Sioux Falls, SD","Orlando, FL",1350,43.5820007324,-96.741897583,28.4293994903564,-81.3089981079102
1323829,SGF,MCO,"Springfield, MO","Orlando, FL",926,37.24570084,-93.38860321,28.4293994903564,-81.3089981079102
1323907,YNG,MCO,"Youngstown, OH","Orlando, FL",885,41.26070023,-80.67910004,28.4293994903564,-81.3089981079102
1323911,BAD,MCO,"Shreveport, LA","Orlando, FL",787,32.5018005371,-93.6626968384,28.4293994903564,-81.3089981079102
1324335,OKC,SFB,"Oklahoma City, OK","Orlando, FL",1061,35.3931007385254,-97.600700378418,28.7775993347168,-81.2375030517578
1324472,PHL,SFB,"Philadelphia, PA","Orlando, FL",837,39.871898651123,-75.241096496582,28.7775993347168,-81.2375030517578
1324550,CKB,SFB,"Clarksburg, WV","Orlando, FL",727,39.2966003418,-80.2281036377,28.7775993347168,-81.2375030517578
1324560,CHS,SFB,"Charleston, SC","Orlando, FL",293,32.89860153,-80.04049683,28.7775993347168,-81.2375030517578
1324605,MHT,SFB,"Manchester, NH","Orlando, FL",1119,42.9325981140137,-71.4356994628906,28.7775993347168,-81.2375030517578
1324715,HSV,ORL,"Huntsville, AL","Orlando, FL",528,34.637199401855,-86.775100708008,28.545499801636,-81.332901000977
1324735,FSM,MCO,"Fort Smith, AR","Orlando, FL",901,35.3366012573242,-94.3674011230469,28.4293994903564,-81.3089981079102
1324752,LUK,MCO,"Cincinnati, OH","Orlando, FL",757,39.10329819,-84.41860199,28.4293994903564,-81.3089981079102
1325075,PVD,SFB,"Providence, RI","Orlando, FL",1050,41.7326011657715,-71.4204025268555,28.7775993347168,-81.2375030517578
1325166,LCK,SFB,"Columbus, OH","Orlando, FL",767,39.813801,-82.927803,28.7775993347168,-81.2375030517578
1325361,GRK,MCO,"Killeen, TX","Orlando, FL",1007,31.067199707,-97.8289031982,28.4293994903564,-81.3089981079102
1325433,AMA,SFB,"Amarillo, TX","Orlando, FL",1279,35.2193984985352,-101.706001281738,28.7775993347168,-81.2375030517578
1325450,RDG,MCO,"Reading, PA","Orlando, FL",878,40.3785018920898,-75.965202331543,28.4293994903564,-81.3089981079102
1325456,ROA,SFB,"Roanoke, VA","Orlando, FL",594,37.3255004883,-79.975402832,28.7775993347168,-81.2375030517578
1325624,DFW,SFB,"Dallas, TX","Orlando, FL",980,32.896800994873,-97.0380020141602,28.7775993347168,-81.2375030517578
1325632,BOS,SFB,"Boston, MA","Orlando, FL",1098,42.36429977,-71.00520325,28.7775993347168,-81.2375030517578
1325645,FTW,MCO,"Dallas, TX","Orlando, FL",1001,32.8198013306,-97.3623962402,28.4293994903564,-81.3089981079102
1325730,HLN,MCO,"Helena, MT","Orlando, FL",2077,46.6068000793457,-111.983001708984,28.4293994903564,-81.3089981079102
1325769,FFO,MCO,"Dayton, OH","Orlando, FL",801,39.8260993958,-84.0483016968,28.4293994903564,-81.3089981079102
1325895,FOE,MCO,"Topeka, KS","Orlando, FL",1097,38.9509010315,-95.6635971069,28.4293994903564,-81.3089981079102
1325978,TCM,MCO,"Tacoma, WA","Orlando, FL",2555,47.1376991272,-122.475997925,28.4293994903564,-81.3089981079102
1326016,MOT,SFB,"Minot, ND","Orlando, FL",1717,48.2593994140625,-101.279998779297,28.7775993347168,-81.2375030517578
1326065,CAK,SFB,"Akron, OH","Orlando, FL",837,40.9160995483398,-81.4421997070312,28.7775993347168,-81.2375030517578
1326629,HOU,SFB,"Houston, TX","Orlando, FL",850,29.64539909,-95.27890015,28.7775993347168,-81.2375030517578
1327176,ABI,SFB,"Abilene, TX","Orlando, FL",1126,32.4113006592,-99.6819000244,28.7775993347168,-81.2375030517578
1327436,IAH,SFB,"Houston, TX","Orlando, FL",854,29.9843997955322,-95.3414001464844,28.7775993347168,-81.2375030517578
1327600,SCE,SFB,"State College, PA","Orlando, FL",854,40.8493003845,-77.8487014771,28.7775993347168,-81.2375030517578
1327606,SCE,MCO,"State College, PA","Orlando, FL",878,40.8493003845,-77.8487014771,28.4293994903564,-81.3089981079102
1327796,PBI,SFB,"West Palm Beach, FL","Orlando, FL",160,26.6832008361816,-80.0955963134766,28.7775993347168,-81.2375030517578
1327992,BKL,MCO,"Cleveland, OH","Orlando, FL",902,41.5175018310547,-81.6832962036133,28.4293994903564,-81.3089981079102
1328224,GRB,MCO,"Green Bay, WI","Orlando, FL",1169,44.4850997924805,-88.1296005249023,28.4293994903564,-81.3089981079102
1328254,RIC,SFB,"Richmond, VA","Orlando, FL",643,37.505199432373,-77.3197021484375,28.7775993347168,-81.2375030517578
1328393,PWM,MCO,"Portland, ME","Orlando, FL",1214,43.64619827,-70.30930328,28.4293994903564,-81.3089981079102
1328413,AVP,SFB,"Scranton, PA","Orlando, FL",920,41.3385009766,-75.7233963013,28.7775993347168,-81.2375030517578
1328414,SHD,MCO,"Staunton, VA","Orlando, FL",692,38.2638015747,-78.8964004517,28.4293994903564,-81.3089981079102
1328490,PIB,MCO,"Hattiesburg, MS","Orlando, FL",524,31.4671001434326,-89.3370971679688,28.4293994903564,-81.3089981079102
1328491,GFK,SFB,"Grand Forks, ND","Orlando, FL",1574,47.949299,-97.176102,28.7775993347168,-81.2375030517578
1328603,BTR,MCO,"Baton Rouge, LA","Orlando, FL",609,30.53319931,-91.14959717,28.4293994903564,-81.3089981079102
1328638,ILG,MCO,"Wilmington, DE","Orlando, FL",841,39.67869949,-75.60649872,28.4293994903564,-81.3089981079102
1328639,YNG,SFB,"Youngstown, OH","Orlando, FL",861,41.26070023,-80.67910004,28.7775993347168,-81.2375030517578
1328653,ILM,SFB,"Wilmington, NC","Orlando, FL",426,34.2705993652344,-77.9026031494141,28.7775993347168,-81.2375030517578
1328683,BTL,MCO,"Battle Creek, MI","Orlando, FL",982,42.3073005676,-85.2515029907,28.4293994903564,-81.3089981079102
1328712,CID,MCO,"Cedar Rapids, IA","Orlando, FL",1096,41.8847007751465,-91.7108001708984,28.4293994903564,-81.3089981079102
1328812,TLH,SFB,"Tallahassee, FL","Orlando, FL",218,30.3964996337891,-84.3503036499023,28.7775993347168,-81.2375030517578
1328831,GRR,SFB,"Grand Rapids, MI","Orlando, FL",1001,42.88079834,-85.52279663,28.7775993347168,-81.2375030517578
1328848,BTL,SFB,"Battle Creek, MI","Orlando, FL",960,42.3073005676,-85.2515029907,28.7775993347168,-81.2375030517578
1328922,MSY,SFB,"New Orleans, LA","Orlando, FL",550,29.9934005737305,-90.2580032348633,28.7775993347168,-81.2375030517578
1328960,STP,SFB,"Minneapolis, MN","Orlando, FL",1289,44.9345016479492,-93.0599975585938,28.7775993347168,-81.2375030517578
1329238,ABY,MCO,"Albany, GA","Orlando, FL",274,31.5354995727539,-84.1945037841797,28.4293994903564,-81.3089981079102
1329294,AUS,SFB,"Austin, TX","Orlando, FL",996,30.1944999694824,-97.6698989868164,28.7775993347168,-81.2375030517578
1329328,GYY,MCO,"Gary, IN","Orlando, FL",972,41.6162986755371,-87.4128036499023,28.4293994903564,-81.3089981079102
1329373,ACT,SFB,"Waco, TX","Orlando, FL",975,31.6112995147705,-97.2304992675781,28.7775993347168,-81.2375030517578
1329507,DAY,SFB,"Dayton, OH","Orlando, FL",785,39.902400970459,-84.2193984985352,28.7775993347168,-81.2375030517578
1329640,FAT,SFB,"Fresno, CA","Orlando, FL",2290,36.7761993408203,-119.718002319336,28.7775993347168,-81.2375030517578
1329641,MOB,SFB,"Mobile, AL","Orlando, FL",441,30.691200256348,-88.242797851562,28.7775993347168,-81.2375030517578
1329693,MLU,SFB,"Monroe, LA","Orlando, FL",692,32.5108985900879,-92.0376968383789,28.7775993347168,-81.2375030517578
1329701,MCE,MCO,"Merced, CA","Orlando, FL",2341,37.28469849,-120.5139999,28.4293994903564,-81.3089981079102
1329981,MDT,SFB,"Harrisburg, PA","Orlando, FL",827,40.1935005188,-76.7633972168,28.7775993347168,-81.2375030517578
1330094,EVV,MCO,"Evansville, IN","Orlando, FL",753,38.0369987488,-87.5324020386,28.4293994903564,-81.3089981079102
1330186,BHM,SFB,"Birmingham, AL","Orlando, FL",464,33.56290054,-86.75350189,28.7775993347168,-81.2375030517578
1330290,PGV,SFB,"Greenville, NC","Orlando, FL",524,35.6352005,-77.38529968,28.7775993347168,-81.2375030517578
1330468,LEX,SFB,"Lexington, KY","Orlando, FL",667,38.0364990234375,-84.6059036254883,28.7775993347168,-81.2375030517578
1330659,ABR,MCO,"Aberdeen, SD","Orlando, FL",1501,45.4491004943848,-98.4217987060547,28.4293994903564,-81.3089981079102
1330663,GTR,MCO,"Columbus, MS","Orlando, FL",553,33.4502983093,-88.5914001465,28.4293994903564,-81.3089981079102
1330934,BDL,SFB,"Hartford, CT","Orlando, FL",1027,41.9388999939,-72.6831970215,28.7775993347168,-81.2375030517578
1331093,MSN,SFB,"Madison, WI","Orlando, FL",1088,43.1399002075195,-89.3375015258789,28.7775993347168,-81.2375030517578
1331125,LNK,MCO,"Lincoln, NE","Orlando, FL",1224,40.851001739502,-96.7592010498047,28.4293994903564,-81.3089981079102
1331221,LAN,SFB,"Lansing, MI","Orlando, FL",983,42.7787017822266,-84.58740234375,28.7775993347168,-81.2375030517578
1331288,MSN,MCO,"Madison, WI","Orlando, FL",1108,43.1399002075195,-89.3375015258789,28.4293994903564,-81.3089981079102
1331560,AMA,MCO,"Amarillo, TX","Orlando, FL",1285,35.2193984985352,-101.706001281738,28.4293994903564,-81.3089981079102
1331739,HNL,SFB,"Honolulu, HI","Orlando, FL",4755,21.3187007904053,-157.921997070312,28.7775993347168,-81.2375030517578
1332052,CLE,SFB,"Cleveland, OH","Orlando, FL",872,41.4117012024,-81.8498001099,28.7775993347168,-81.2375030517578
1332258,AVL,MCO,"Asheville, NC","Orlando, FL",488,35.4361991882324,-82.5418014526367,28.4293994903564,-81.3089981079102
1332287,LFT,SFB,"Lafayette, LA","Orlando, FL",655,30.20529938,-91.98760223,28.7775993347168,-81.2375030517578
1332629,ORD,SFB,"Chicago, IL","Orlando, FL",984,41.97859955,-87.90480042,28.7775993347168,-81.2375030517578
1332999,CHO,MCO,"Charlottesville, VA","Orlando, FL",689,38.138599395752,-78.4529037475586,28.4293994903564,-81.3089981079102
1333005,CHO,SFB,"Charlottesville, VA","Orlando, FL",665,38.138599395752,-78.4529037475586,28.7775993347168,-81.2375030517578
1333035,CLL,SFB,"College Station, TX","Orlando, FL",917,30.58860016,-96.36380005,28.7775993347168,-81.2375030517578
1333533,MKE,SFB,"Milwaukee, WI","Orlando, FL",1045,42.9472007751465,-87.896598815918,28.7775993347168,-81.2375030517578
1333819,STL,SFB,"St. Louis, MO","Orlando, FL",864,38.7486991882324,-90.370002746582,28.7775993347168,-81.2375030517578
1333867,GSP,SFB,"Greenville, SC","Orlando, FL",426,34.8956985474,-82.2189025879,28.7775993347168,-81.2375030517578
1333885,DSM,SFB,"Des Moines, IA","Orlando, FL",1123,41.5340003967285,-93.6631011962891,28.7775993347168,-81.2375030517578
1334247,FSD,SFB,"Sioux Falls, SD","Orlando, FL",1334,43.5820007324,-96.741897583,28.7775993347168,-81.2375030517578
1334363,MSP,SFB,"Minneapolis, MN","Orlando, FL",1291,44.8819999695,-93.2218017578,28.7775993347168,-81.2375030517578
1334471,PIB,SFB,"Hattiesburg, MS","Orlando, FL",519,31.4671001434326,-89.3370971679688,28.7775993347168,-81.2375030517578
1334485,SHV,ISM,"Shreveport, LA","Orlando, FL",793,32.4466018676758,-93.8255996704102,28.2898006439,-81.4371032715
1334500,BTR,SFB,"Baton Rouge, LA","Orlando, FL",608,30.53319931,-91.14959717,28.7775993347168,-81.2375030517578
1334603,ILG,SFB,"Wilmington, DE","Orlando, FL",817,39.67869949,-75.60649872,28.7775993347168,-81.2375030517578
1334622,MCI,SFB,"Kansas City, MO","Orlando, FL",1058,39.2976,-94.713898,28.7775993347168,-81.2375030517578
1334931,PIA,SFB,"Peoria, IL","Orlando, FL",949,40.6641998291,-89.6932983398,28.7775993347168,-81.2375030517578
1335285,AUS,SFB,"Austin, TX","Orlando, FL",994,30.1944999694824,-97.6698989868164,28.7775993347168,-81.2375030517578
1335409,HLN,SFB,"Helena, MT","Orlando, FL",2064,46.6068000793457,-111.983001708984,28.7775993347168,-81.2375030517578
1335582,FAT,MCO,"Fresno, CA","Orlando, FL",2296,36.7761993408203,-119.718002319336,28.4293994903564,-81.3089981079102
1335592,LRD,MCO,"Laredo, TX","Orlando, FL",1111,27.5438003540039,-99.4616012573242,28.4293994903564,-81.3089981079102
1335598,ADS,ISM,"Dallas, TX","Orlando, FL",971,32.9686012268,-96.8364028931,28.2898006439,-81.4371032715
1335645,BFM,MCO,"Mobile, AL","Orlando, FL",433,30.6268005371,-88.0680999756,28.4293994903564,-81.3089981079102
1335775,ELM,SFB,"Elmira, NY","Orlando, FL",954,42.1599006652832,-76.8916015625,28.7775993347168,-81.2375030517578
1336041,BGR,ORL,"Bangor, ME","Orlando, FL",1316,44.8073997497559,-68.8281021118164,28.545499801636,-81.332901000977
1336086,TUL,SFB,"Tulsa, OK","Orlando, FL",995,36.1983985900879,-95.8880996704102,28.7775993347168,-81.2375030517578
1336220,TPA,ORL,"Tampa, FL","Orlando, FL",83,27.9755001068115,-82.533203125,28.545499801636,-81.332901000977
1336423,PDK,ISM,"Atlanta, GA","Orlando, FL",421,33.8755989075,-84.3020019531,28.2898006439,-81.4371032715
1336687,DET,SFB,"Detroit, MI","Orlando, FL",945,42.40919876,-83.00990295,28.7775993347168,-81.2375030517578
1337212,JAN,SFB,"Jackson, MS","Orlando, FL",580,32.3111991882,-90.0758972168,28.7775993347168,-81.2375030517578
1337455,LNS,MCO,"Lancaster, PA","Orlando, FL",855,40.1217002868652,-76.2960968017578,28.4293994903564,-81.3089981079102
1337851,ANC,MCO,"Anchorage, AK","Orlando, FL",3817,61.1744003295898,-149.996002197266,28.4293994903564,-81.3089981079102
1337968,FAY,SFB,"Fayetteville, NC","Orlando, FL",450,34.9911994934082,-78.8803024291992,28.7775993347168,-81.2375030517578
